Date,TargetDate,Close,target_log_ret,target_simple_ret,pred_log_ret,position,turnover,transaction_cost,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity,strategy_drawdown,buy_hold_drawdown,year,strategy_name,Open,High,Low,Volume,SourceLine,macd_line,macd_signal
2009-02-06,2009-02-09,281.6,0.0210830015630048,0.02130681818181812,-0.0018429808776144574,0.0,0.0,0.0,0.0,0.02130681818181812,1.0034082170841168,0.9112801013941696,-0.020279927648086837,-0.10012515644555697,2009,Ridge Linear Regression,,,,,,,
2009-02-09,2009-02-10,287.6,-0.019663554908778025,-0.01947148817802513,0.0013172610394357816,1.0,1.0,0.0005,-0.019971488178025132,-0.01947148817802513,0.9833686617388882,0.8935361216730034,-0.039846395490836906,-0.11764705882352955,2009,Ridge Linear Regression,,,,,,,
2009-02-10,2009-02-11,282.0,-0.020781829962921883,-0.020567375886524908,-0.0119915918766342,0.0,1.0,0.0005,-0.0005,-0.020567375886524908,0.9828769774080187,0.8751584283903672,-0.0403264722930915,-0.13579474342928688,2009,Ridge Linear Regression,,,,,,,
2009-02-11,2009-02-12,276.2,-0.0003621220390828128,-0.0003620564808108906,-0.009815653033629647,0.0,0.0,0.0,-0.0,-0.0003620564808108906,0.9828769774080187,0.8748415716096322,-0.0403264722930915,-0.1361076345431791,2009,Ridge Linear Regression,,,,,,,
2009-02-12,2009-02-13,276.1,-0.0058118579865240605,-0.005795001810938172,-0.0023970272745655603,0.0,0.0,0.0,-0.0,-0.005795001810938172,0.9828769774080187,0.8697718631178704,-0.0403264722930915,-0.14111389236545702,2009,Ridge Linear Regression,,,,,,,
2009-02-13,2009-02-16,274.5,-0.008046861269870753,-0.008014571948998128,-0.004757910191655754,0.0,0.0,0.0,-0.0,-0.008014571948998128,0.9828769774080187,0.8628010139416981,-0.0403264722930915,-0.14799749687108898,2009,Ridge Linear Regression,,,,,,,
2009-02-16,2009-02-17,272.3,-0.03437021163346721,-0.03378626514873295,-0.0066276381207138945,0.0,0.0,0.0,-0.0,-0.03378626514873295,0.9828769774080187,0.8336501901140682,-0.0403264722930915,-0.1767834793491866,2009,Ridge Linear Regression,,,,,,,
2009-02-17,2009-02-18,263.1,-0.03087856289848112,-0.0304066894716839,-0.012061496318097772,0.0,0.0,0.0,-0.0,-0.0304066894716839,0.9828769774080187,0.8083016476552595,-0.0403264722930915,-0.2018147684605759,2009,Ridge Linear Regression,,,,,,,
2009-02-18,2009-02-19,255.1,-0.0011767014497578998,-0.0011760094080751626,-0.015066790067952458,0.0,0.0,0.0,-0.0,-0.0011760094080751626,0.9828769774080187,0.8073510773130542,-0.0403264722930915,-0.20275344180225296,2009,Ridge Linear Regression,,,,,,,
2009-02-19,2009-02-20,254.8,-0.008671713781617463,-0.008634222919937318,-0.005904128296897237,0.0,0.0,0.0,-0.0,-0.008634222919937318,0.9828769774080187,0.8003802281368818,-0.0403264722930915,-0.20963704630788504,2009,Ridge Linear Regression,,,,,,,
2009-02-20,2009-02-23,252.6,-0.034638984623188485,-0.034045922406967466,-0.009462651011267665,0.0,0.0,0.0,-0.0,-0.034045922406967466,0.9828769774080187,0.7731305449936626,-0.0403264722930915,-0.23654568210262839,2009,Ridge Linear Regression,,,,,,,
2009-02-23,2009-02-24,244.0,-0.03545731183672984,-0.0348360655737705,-0.01584284200645038,0.0,0.0,0.0,-0.0,-0.0348360655737705,0.9828769774080187,0.7461977186311785,-0.0403264722930915,-0.2631414267834795,2009,Ridge Linear Regression,,,,,,,
2009-02-24,2009-02-25,235.5,0.03668606480722225,0.03736730360934182,-0.013154172042989864,0.0,0.0,0.0,0.0,0.03736730360934182,0.9828769774080187,0.7740811153358679,-0.0403264722930915,-0.2356070087609513,2009,Ridge Linear Regression,,,,,,,
2009-02-25,2009-02-26,244.3,-0.007395267886156631,-0.007367990176013195,0.00630099578495744,1.0,1.0,0.0005,-0.007867990176013195,-0.007367990176013195,0.9751437110055429,0.7683776932826358,-0.047877174181269355,-0.241239048811014,2009,Ridge Linear Regression,,,,,,,
2009-02-26,2009-02-27,242.5,0.013109569149595046,0.013195876288659703,-0.014245201378361117,0.0,1.0,0.0005,-0.0005,0.013195876288659703,0.9746561391500401,0.7785171102661592,-0.0483532355941787,-0.23122653316645836,2009,Ridge Linear Regression,,,,,,,
2009-02-27,2009-03-02,245.7,0.008107056968181148,0.008140008140008037,0.0021710037441386595,1.0,1.0,0.0005,0.007640008140008037,0.008140008140008037,0.9821025199868553,0.7848542458808613,-0.04108264656770588,-0.22496871088861115,2009,Ridge Linear Regression,,,,,,,
2009-03-02,2009-03-03,247.7,-0.025348863402686383,-0.025030278562777508,0.0024895171439006927,1.0,0.0,0.0,-0.025030278562777508,-0.025030278562777508,0.9575202203343786,0.7652091254752846,-0.0650846150427975,-0.24436795994993776,2009,Ridge Linear Regression,,,,,,,
2009-03-03,2009-03-04,241.5,0.011936754204812772,0.01200828157349898,-0.010705322061570158,0.0,1.0,0.0005,-0.0005,0.01200828157349898,0.9570414602242114,0.7743979721166028,-0.06555207273527608,-0.2352941176470592,2009,Ridge Linear Regression,,,,,,,
2009-03-04,2009-03-05,244.4,0.00936679623787029,0.009410801963993354,-0.0003296048595022178,0.0,0.0,0.0,0.0,0.009410801963993354,0.9570414602242114,0.7816856780735102,-0.06555207273527608,-0.2280976220275348,2009,Ridge Linear Regression,,,,,,,
2009-03-05,2009-03-06,246.7,-0.0040617440081778255,-0.004053506282934771,0.002126294076861396,1.0,1.0,0.0005,-0.004553506282934772,-0.004053506282934771,0.9526835659220515,0.7785171102661591,-0.06980708724315132,-0.23122653316645847,2009,Ridge Linear Regression,,,,,,,
2009-03-06,2009-03-09,245.7,0.0085106896679088,0.008547008547008739,-0.005460998974563977,0.0,1.0,0.0005,-0.0005,0.008547008547008739,0.9522072241390905,0.7851711026615965,-0.07027218369952959,-0.2246558197747187,2009,Ridge Linear Regression,,,,,,,
2009-03-09,2009-03-10,247.8,0.01641021416352295,0.016545601291364065,0.00022738996427991908,0.0,0.0,0.0,0.0,0.016545601291364065,0.9522072241390905,0.798162230671736,-0.07027218369952959,-0.21182728410513163,2009,Ridge Linear Regression,,,,,,,
2009-03-10,2009-03-11,251.9,0.01536370578617774,0.015482334259626862,0.00504077534393473,1.0,1.0,0.0005,0.014982334259626862,0.015482334259626862,0.9664735110555739,0.8105196451204052,-0.05634269078524301,-0.1996245306633294,2009,Ridge Linear Regression,,,,,,,
2009-03-11,2009-03-12,255.8,-0.01894295001295898,-0.018764659890539548,0.004121364756564801,1.0,0.0,0.0,-0.018764659890539548,-0.018764659890539548,0.9483379643274005,0.79531051964512,-0.07405009924587957,-0.21464330413016297,2009,Ridge Linear Regression,,,,,,,
2009-03-12,2009-03-13,251.0,0.0015923570243634444,0.0015936254980080111,-0.016638768293031066,0.0,1.0,0.0005,-0.0005,0.0015936254980080111,0.9478637953452368,0.7965779467680605,-0.07451307419625663,-0.21339173967459346,2009,Ridge Linear Regression,,,,,,,
2009-03-13,2009-03-16,251.4,0.012648389967159446,0.012728719172633296,-0.001994405008049399,0.0,0.0,0.0,0.0,0.012728719172633296,0.9478637953452368,0.806717363751584,-0.07451307419625663,-0.20337922403003772,2009,Ridge Linear Regression,,,,,,,
2009-03-16,2009-03-17,254.6,0.033220513327855805,0.03377847604084838,0.007100157253769858,1.0,1.0,0.0005,0.03327847604084838,0.03377847604084838,0.9794072579486209,0.8339670468948033,-0.04371427970977826,-0.17647058823529427,2009,Ridge Linear Regression,,,,,,,
2009-03-17,2009-03-18,263.2,0.03802172483868649,0.03875379939209722,0.013259588242502476,1.0,0.0,0.0,0.03875379939209722,0.03875379939209722,1.0173630103463258,0.8662864385297843,-0.006654574744123787,-0.144555694618273,2009,Ridge Linear Regression,,,,,,,
2009-03-18,2009-03-19,273.4,-0.02368726588959902,-0.023408924652523644,0.007233562079363874,1.0,0.0,0.0,-0.023408924652523644,-0.023408924652523644,0.993547636292864,0.8460076045627375,-0.0299077229578677,-0.16458072590738426,2009,Ridge Linear Regression,,,,,,,
2009-03-19,2009-03-20,267.0,-0.001499250655641049,-0.0014981273408238849,-0.02087993748757683,0.0,1.0,0.0005,-0.0005,-0.0014981273408238849,0.9930508624747176,0.8447401774397971,-0.03039276909638866,-0.16583229036295366,2009,Ridge Linear Regression,,,,,,,
2009-03-20,2009-03-23,266.6,-0.02429884166620333,-0.02400600150037524,-0.00957724599829627,0.0,0.0,0.0,-0.0,-0.02400600150037524,0.9930508624747176,0.8244613434727501,-0.03039276909638866,-0.18585732165206514,2009,Ridge Linear Regression,,,,,,,
2009-03-23,2009-03-24,260.2,0.03919114965828285,0.03996925441967725,-0.00443202837206223,0.0,0.0,0.0,0.0,0.03996925441967725,0.9930508624747176,0.8574144486692014,-0.03039276909638866,-0.15331664580725912,2009,Ridge Linear Regression,,,,,,,
2009-03-24,2009-03-25,270.6,0.025539512895961458,0.025868440502586854,0.010965812767871121,1.0,1.0,0.0005,0.025368440502586853,0.025868440502586854,1.0182430141954502,0.8795944233206588,-0.005795345748332292,-0.1314142678347936,2009,Ridge Linear Regression,,,,,,,
2009-03-25,2009-03-26,277.6,0.030509638489700563,0.03097982708933711,0.007793536785660634,1.0,0.0,0.0,0.03097982708933711,0.03097982708933711,1.0497880067101506,0.906844106463878,0.0,-0.10450563204005014,2009,Ridge Linear Regression,,,,,,,
2009-03-26,2009-03-27,286.2,0.004184106522574282,0.00419287211740027,0.005102552817389766,1.0,0.0,0.0,0.00419287211740027,0.00419287211740027,1.0541896335726668,0.9106463878326991,0.0,-0.10075093867334195,2009,Ridge Linear Regression,,,,,,,
2009-03-27,2009-03-30,287.4,-0.017550468025837596,-0.01739735560194855,0.0012078595524885375,1.0,0.0,0.0,-0.01739735560194855,-0.01739735560194855,1.0358495216455152,0.8948035487959437,-0.01739735560194855,-0.11639549436796026,2009,Ridge Linear Regression,,,,,,,
2009-03-30,2009-03-31,282.4,-0.0060380222512499415,-0.006019830028328621,-0.015987168450365352,0.0,1.0,0.0005,-0.0005,-0.006019830028328621,1.0353315968846926,0.8894169835234469,-0.01788865692414754,-0.12171464330413051,2009,Ridge Linear Regression,,,,,,,
2009-03-31,2009-04-01,280.7,0.030868813645213322,0.03135019593872457,0.001037363191499009,1.0,1.0,0.0005,0.030850195938724567,0.03135019593872457,1.067271779510138,0.9173003802281363,0.0,-0.09418022528160241,2009,Ridge Linear Regression,,,,,,,
2009-04-01,2009-04-02,289.5,0.026586432991002162,0.02694300518134729,0.017101901625110043,1.0,0.0,0.0,0.02694300518134729,0.02694300518134729,1.0960272885953855,0.9420152091254749,0.0,-0.06977471839799776,2009,Ridge Linear Regression,,,,,,,
2009-04-02,2009-04-03,297.3,0.04279784145028209,0.043726875210225336,0.008225892825328053,1.0,0.0,0.0,0.043726875210225336,0.043726875210225336,1.1439531370707976,0.9832065906210389,0.0,-0.02909887359199026,2009,Ridge Linear Regression,,,,,,,
2009-04-03,2009-04-07,310.3,0.03825343917813839,0.03899452143087334,0.014867953257760497,1.0,0.0,0.0,0.03899452143087334,0.03899452143087334,1.1885610421902195,1.0215462610899868,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-04-07,2009-04-08,322.4,-0.027037170333541027,-0.026674937965260437,0.01606241575599207,1.0,0.0,0.0,-0.026674937965260437,-0.026674937965260437,1.1568562501218702,0.9942965779467676,-0.026674937965260326,-0.026674937965260437,2009,Ridge Linear Regression,,,,,,,
2009-04-08,2009-04-09,313.8,-0.006714653525640379,-0.006692160611854736,-0.03602039080268004,0.0,1.0,0.0005,-0.0005,-0.006692160611854736,1.1562778219968093,0.9876425855513303,-0.027161600496277694,-0.03318858560794036,2009,Ridge Linear Regression,,,,,,,
2009-04-09,2009-04-10,311.7,0.04209164053656789,0.04299005453962157,0.0011923534767770382,1.0,1.0,0.0005,0.04249005453962157,0.04299005453962157,1.2054081297164085,1.030101394169835,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-04-10,2009-04-13,325.1,0.044812790300348126,0.04583205167640725,0.01391048072025257,1.0,0.0,0.0,0.04583205167640725,0.04583205167640725,1.2606544574087324,1.0773130544993659,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-04-13,2009-04-14,340.0,0.020667305257533464,0.020882352941176574,0.015378295572838365,1.0,0.0,0.0,0.020882352941176574,0.020882352941176574,1.286979888725209,1.0998098859315586,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-04-14,2009-04-15,347.1,-0.022728251077556827,-0.022471910112359605,0.00032891782617241897,0.0,1.0,0.0005,-0.0005,-0.022471910112359605,1.2863363987808465,1.0750950570342201,-0.0004999999999999449,-0.022471910112359605,2009,Ridge Linear Regression,,,,,,,
2009-04-15,2009-04-16,339.3,0.013466245648036335,0.013557323902151364,-0.013287278915163372,0.0,0.0,0.0,0.0,0.013557323902151364,1.2863363987808465,1.089670468948035,-0.0004999999999999449,-0.009219245174301505,2009,Ridge Linear Regression,,,,,,,
2009-04-16,2009-04-17,343.9,-0.028910568075509957,-0.028496656004652343,0.0035508768451193847,1.0,1.0,0.0005,-0.028996656004652344,-0.028496656004652343,1.249036944719135,1.0586185044359946,-0.029482157676650078,-0.03745318352059923,2009,Ridge Linear Regression,,,,,,,
2009-04-17,2009-04-20,334.1,-0.046562775346698615,-0.04549536067045812,-0.00859032858746092,0.0,1.0,0.0005,-0.0005,-0.04549536067045812,1.2484124262467755,1.010456273764258,-0.029967416597811658,-0.0812445980985309,2009,Ridge Linear Regression,,,,,,,
2009-04-20,2009-04-21,318.9,-0.019313565344855732,-0.019128253370962578,-0.013921801786667213,0.0,0.0,0.0,-0.0,-0.019128253370962578,1.2484124262467755,0.9911280101394165,-0.029967416597811658,-0.09881878421204282,2009,Ridge Linear Regression,,,,,,,
2009-04-21,2009-04-22,312.8,0.028676929633606463,0.029092071611253045,-0.003959365717846142,0.0,0.0,0.0,0.0,0.029092071611253045,1.2484124262467755,1.019961977186311,-0.029967416597811658,-0.0726015557476235,2009,Ridge Linear Regression,,,,,,,
2009-04-22,2009-04-23,321.9,-0.021033580321038414,-0.02081391736564142,0.011102104736177744,1.0,1.0,0.0005,-0.02131391736564142,-0.02081391736564142,1.2218038669555118,0.998732572877059,-0.0506426109224255,-0.09190435033131694,2009,Ridge Linear Regression,,,,,,,
2009-04-23,2009-04-24,315.2,-0.016957693190021494,-0.016814720812182826,-0.020982695522821043,0.0,1.0,0.0005,-0.0005,-0.016814720812182826,1.2211929650220341,0.9819391634980982,-0.05111728961696427,-0.10717372515125356,2009,Ridge Linear Regression,,,,,,,
2009-04-24,2009-04-27,309.9,0.012187450402930011,0.012262020006453822,-0.01022676563186282,0.0,0.0,0.0,0.0,0.012262020006453822,1.2211929650220341,0.9939797211660324,-0.05111728961696427,-0.09622587150677064,2009,Ridge Linear Regression,,,,,,,
2009-04-27,2009-04-28,313.7,0.006355280367313476,0.006375518010838466,-0.00475355545941062,0.0,0.0,0.0,0.0,0.006375518010838466,1.2211929650220341,1.0003168567807346,-0.05111728961696427,-0.0904638432728323,2009,Ridge Linear Regression,,,,,,,
2009-04-28,2009-04-29,315.7,0.018516141740865244,0.018688628444726074,0.0051523936592492705,1.0,1.0,0.0005,0.018188628444726074,0.018688628444726074,1.2434047901221332,1.019011406844106,-0.03385841456018268,-0.07346585998271393,2009,Ridge Linear Regression,,,,,,,
2009-04-29,2009-05-04,321.6,0.045586744451894035,0.04664179104477606,0.011486232124552348,1.0,0.0,0.0,0.04664179104477606,0.04664179104477606,1.3013994165270835,1.0665399239543722,0.0,-0.030250648228176358,2009,Ridge Linear Regression,,,,,,,
2009-05-04,2009-05-05,336.6,0.04274527751507584,0.04367201426024958,0.010567435216933024,1.0,0.0,0.0,0.04367201426024958,0.04367201426024958,1.3582341504039348,1.1131178707224332,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-05,2009-05-06,351.3,-0.0034217313111613024,-0.0034158838599487318,0.012719923168703705,1.0,0.0,0.0,-0.0034158838599487318,-0.0034158838599487318,1.3535945802915388,1.109315589353612,-0.0034158838599487318,-0.0034158838599487318,2009,Ridge Linear Regression,,,,,,,
2009-05-06,2009-05-07,350.1,0.038660276657494386,0.03941730934018839,-0.0075341100244091345,0.0,1.0,0.0005,-0.0005,0.03941730934018839,1.352917783001393,1.1530418250950567,-0.003914175918018792,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-07,2009-05-08,363.9,0.006300527622295604,0.006320417697169622,0.015510239978761744,1.0,1.0,0.0005,0.005820417697169622,0.006320417697169622,1.36079232960839,1.1603295310519643,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-08,2009-05-11,366.2,0.01813065494436472,0.018296013107591547,-0.005006321621310668,0.0,1.0,0.0005,-0.0005,0.018296013107591547,1.3601119334435858,1.1815589353612166,-0.0004999999999999449,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-11,2009-05-12,372.9,0.024110321421800585,0.024403325288281152,-0.001136840664269671,0.0,0.0,0.0,0.0,0.024403325288281152,1.3601119334435858,1.2103929024081115,-0.0004999999999999449,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-12,2009-05-13,382.0,-0.009997452382218164,-0.009947643979057674,0.011777992037415011,1.0,1.0,0.0005,-0.010447643979057675,-0.009947643979057674,1.3459019681912994,1.1983523447401774,-0.010942420157068145,-0.009947643979057563,2009,Ridge Linear Regression,,,,,,,
2009-05-13,2009-05-14,378.2,-0.003708613522149129,-0.00370174510840815,-0.008767516962117472,0.0,1.0,0.0005,-0.0005,-0.00370174510840815,1.345229017207204,1.193916349809886,-0.011436948946989434,-0.013612565445026092,2009,Ridge Linear Regression,,,,,,,
2009-05-14,2009-05-15,376.8,0.03494488548680241,0.035562632696390706,-0.0018423945090222892,0.0,0.0,0.0,0.0,0.035562632696390706,1.345229017207204,1.2363751584283904,-0.011436948946989434,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-15,2009-05-18,390.2,0.001792344609898855,0.0017939518195797532,0.017957180671725657,1.0,1.0,0.0005,0.0012939518195797532,0.0017939518195797532,1.3469696787417706,1.2385931558935361,-0.010157795988310125,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-18,2009-05-19,390.9,0.02526024684955175,0.02558199027884367,-0.010528573670745847,0.0,1.0,0.0005,-0.0005,0.02558199027884367,1.3462961939023999,1.2702788339670468,-0.0106527170903159,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-19,2009-05-20,400.9,0.023420274208098668,0.023696682464454888,0.0007316297101727344,1.0,1.0,0.0005,0.023196682464454887,0.023696682464454888,1.3775257992154581,1.300380228136882,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-20,2009-05-21,410.4,0.005103911918175719,0.005116959064327631,0.010273587912291358,1.0,0.0,0.0,0.005116959064327631,0.005116959064327631,1.3845745423400988,1.3070342205323193,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-21,2009-05-22,412.5,-0.019337281041090115,-0.01915151515151514,-0.0014701568287726035,0.0,1.0,0.0005,-0.0005,-0.01915151515151514,1.383882255068929,1.2820025348542459,-0.0004999999999998339,-0.01915151515151514,2009,Ridge Linear Regression,,,,,,,
2009-05-22,2009-05-25,404.6,0.041632343311029274,0.042511122095897136,-0.006534548707699737,0.0,0.0,0.0,0.0,0.042511122095897136,1.383882255068929,1.3365019011406842,-0.0004999999999998339,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-25,2009-05-26,421.8,0.007557900879742618,0.007586533902323334,0.019690825653333327,1.0,1.0,0.0005,0.007086533902323333,0.007586533902323334,1.3936891835862986,1.3466413181242076,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-26,2009-05-27,425.0,0.0004704775433754804,0.0004705882352940005,-0.006576058865860181,0.0,1.0,0.0005,-0.0005,0.0004705882352940005,1.3929923389945056,1.3472750316856776,-0.0004999999999998339,0.0,2009,Ridge Linear Regression,,,,,,,
2009-05-27,2009-05-28,425.2,-0.02331773502578116,-0.02304797742238951,-0.008473334679342985,0.0,0.0,0.0,-0.0,-0.02304797742238951,1.3929923389945056,1.316223067173637,-0.0004999999999998339,-0.02304797742238951,2009,Ridge Linear Regression,,,,,,,
2009-05-28,2009-05-29,415.4,-0.009189907482117121,-0.00914780934039472,-0.006338662133976617,0.0,0.0,0.0,-0.0,-0.00914780934039472,1.3929923389945056,1.3041825095057031,-0.0004999999999998339,-0.031984948259642376,2009,Ridge Linear Regression,,,,,,,
2009-05-29,2009-06-01,411.6,0.035325868891740164,0.03595724003887257,-0.0005480175116696756,0.0,0.0,0.0,0.0,0.03595724003887257,1.3929923389945056,1.3510773130544989,-0.0004999999999998339,0.0,2009,Ridge Linear Regression,,,,,,,
2009-06-01,2009-06-02,426.4,0.03275956151660786,0.033302063789868885,0.012597555501727472,1.0,1.0,0.0005,0.032802063789868885,0.033302063789868885,1.4386853625570022,1.3960709759188845,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-06-02,2009-06-03,440.6,0.009487308568130182,0.009532455742169654,0.0013173664503693529,1.0,0.0,0.0,0.009532455742169654,0.009532455742169654,1.452399567102484,1.4093789607097589,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-06-03,2009-06-04,444.8,0.029681027083022116,0.03012589928057552,-0.0009039368795129367,0.0,1.0,0.0005,-0.0005,0.03012589928057552,1.4516733673189328,1.4518377693282634,-0.000500000000000056,0.0,2009,Ridge Linear Regression,,,,,,,
2009-06-04,2009-06-05,458.2,0.04376832637906869,0.044740288083806146,0.018215695867590483,1.0,1.0,0.0005,0.044240288083806145,0.044740288083806146,1.5158958152927113,1.5167934093789603,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-06-05,2009-06-08,478.7,0.04652951100352709,0.0476289951953206,0.02485638249701135,1.0,0.0,0.0,0.0476289951953206,0.0476289951953206,1.5880964097958945,1.5890367553865647,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-06-08,2009-06-09,501.5,0.021697103610573087,0.02193419740777669,0.022695097989669975,1.0,0.0,0.0,0.02193419740777669,0.02193419740777669,1.622930029950939,1.6238910012674266,0.0,0.0,2009,Ridge Linear Regression,,,,,,,
2009-06-09,2009-06-10,512.5,-0.02970515441391619,-0.029268292682926855,0.010482998300022247,1.0,0.0,0.0,-0.029268292682926855,-0.029268292682926855,1.5754296388304236,1.5763624841571604,-0.029268292682926855,-0.029268292682926855,2009,Ridge Linear Regression,,,,,,,
2009-06-10,2009-06-11,497.5,0.027360945487306054,0.027738693467336706,-0.00917812390550399,0.0,1.0,0.0005,-0.0005,0.027738693467336706,1.5746419240110086,1.6200887198986054,-0.029753658536585403,-0.0023414634146341484,2009,Ridge Linear Regression,,,,,,,
2009-06-11,2009-06-12,511.3,-0.0033303978279999313,-0.0033248582045765085,0.016331981441510407,1.0,1.0,0.0005,-0.0038248582045765085,-0.0033248582045765085,1.568619141928685,1.6147021546261087,-0.03346471321619193,-0.005658536585365748,2009,Ridge Linear Regression,,,,,,,
2009-06-12,2009-06-15,509.6,-0.032103245384417,-0.03159340659340659,-0.004176446209983237,0.0,1.0,0.0005,-0.0005,-0.03159340659340659,1.5678348323577207,1.5636882129277563,-0.03394798085958384,-0.03707317073170724,2009,Ridge Linear Regression,,,,,,,
2009-06-15,2009-06-16,493.5,-0.044543873287981484,-0.0435663627152989,-0.010032346879335465,0.0,0.0,0.0,-0.0,-0.0435663627152989,1.5678348323577207,1.495564005069708,-0.03394798085958384,-0.0790243902439024,2009,Ridge Linear Regression,,,,,,,
2009-06-16,2009-06-17,472.0,0.001058761348242676,0.0010593220338983578,-0.011784721697126632,0.0,0.0,0.0,0.0,0.0010593220338983578,1.5678348323577207,1.4971482889733838,-0.03394798085958384,-0.07804878048780473,2009,Ridge Linear Regression,,,,,,,
2009-06-17,2009-06-18,472.5,0.014288959231787857,0.0143915343915344,0.0026316834944147584,1.0,1.0,0.0005,0.0138915343915344,0.0143915343915344,1.5896144638516636,1.518694550063371,-0.020528036011683515,-0.06478048780487788,2009,Ridge Linear Regression,,,,,,,
2009-06-18,2009-06-19,479.3,-0.00859093811715006,-0.00855414145629052,-0.009052476935419211,0.0,1.0,0.0005,-0.0005,-0.00855414145629052,1.588819656619738,1.5057034220532315,-0.021017771993677603,-0.072780487804878,2009,Ridge Linear Regression,,,,,,,
2009-06-19,2009-06-22,475.2,-0.03664826715573888,-0.0359848484848484,-0.007605104123970556,0.0,0.0,0.0,-0.0,-0.0359848484848484,1.588819656619738,1.4515209125475281,-0.021017771993677603,-0.10614634146341462,2009,Ridge Linear Regression,,,,,,,
2009-06-22,2009-06-23,458.1,-0.043499664908909,-0.04256712508185989,-0.01644617851725502,0.0,0.0,0.0,-0.0,-0.04256712508185989,1.588819656619738,1.3897338403041821,-0.021017771993677603,-0.14419512195121942,2009,Ridge Linear Regression,,,,,,,
2009-06-23,2009-06-24,438.6,0.03934347386650039,0.04012767897856806,-0.009545494456009251,0.0,0.0,0.0,0.0,0.04012767897856806,1.588819656619738,1.445500633713561,-0.021017771993677603,-0.10985365853658535,2009,Ridge Linear Regression,,,,,,,
2009-06-24,2009-06-25,456.2,-0.005274737504546323,-0.005260850504164805,0.02149325221831751,1.0,1.0,0.0005,-0.005760850504164805,-0.005260850504164805,1.579666704099873,1.4378960709759185,-0.026657542255456246,-0.11453658536585354,2009,Ridge Linear Regression,,,,,,,
2009-06-25,2009-06-26,453.8,0.016608773393911314,0.016747465843984122,-0.0035496526012856046,0.0,1.0,0.0005,-0.0005,0.016747465843984122,1.5788768707478233,1.4619771863117867,-0.027144213484328383,-0.0997073170731706,2009,Ridge Linear Regression,,,,,,,
2009-06-26,2009-06-29,461.4,-0.0021696688919252693,-0.0021673168617252214,0.009364204130082703,1.0,1.0,0.0005,-0.0026673168617252214,-0.0021673168617252214,1.5746655058478898,1.4588086185044356,-0.029739128127728498,-0.10165853658536583,2009,Ridge Linear Regression,,,,,,,
2009-06-29,2009-06-30,460.4,-0.0266330256863343,-0.026281494352736634,-0.006466767198951407,0.0,1.0,0.0005,-0.0005,-0.026281494352736634,1.573878173094966,1.4204689480354877,-0.030224258563664508,-0.12526829268292672,2009,Ridge Linear Regression,,,,,,,
2009-06-30,2009-07-01,448.3,-0.041677442473785575,-0.04082087887575292,-0.0014095458509429727,0.0,0.0,0.0,-0.0,-0.04082087887575292,1.573878173094966,1.362484157160963,-0.030224258563664508,-0.16097560975609748,2009,Ridge Linear Regression,,,,,,,
2009-07-01,2009-07-02,430.0,0.008798389705166443,0.008837209302325677,-0.005734568260489837,0.0,0.0,0.0,0.0,0.008837209302325677,1.573878173094966,1.3745247148288973,-0.030224258563664508,-0.1535609756097559,2009,Ridge Linear Regression,,,,,,,
2009-07-02,2009-07-03,433.8,0.0036815504076725958,0.0036883356385430943,-0.0005174397725467954,0.0,0.0,0.0,0.0,0.0036883356385430943,1.573878173094966,1.379594423320659,-0.030224258563664508,-0.1504390243902437,2009,Ridge Linear Regression,,,,,,,
2009-07-03,2009-07-06,435.4,0.04249262396491105,0.043408360128617485,0.006035544599541592,1.0,1.0,0.0005,0.042908360128617484,0.043408360128617485,1.6414107045446955,1.4394803548795945,0.0,-0.11356097560975575,2009,Ridge Linear Regression,,,,,,,
2009-07-06,2009-07-07,454.3,-0.014857796327587991,-0.014747963900506256,0.018513215539112848,1.0,0.0,0.0,-0.014747963900506256,-0.014747963900506256,1.6172032387281658,1.4182509505703422,-0.014747963900506256,-0.12663414634146308,2009,Ridge Linear Regression,,,,,,,
2009-07-07,2009-07-08,447.6,-0.0017889092427241238,-0.0017873100983021306,-0.014710913287355987,0.0,1.0,0.0005,-0.0005,-0.0017873100983021306,1.6163946371088018,1.4157160963244613,-0.015240589918555925,-0.1281951219512193,2009,Ridge Linear Regression,,,,,,,
